price,title,productId,amount,productPictureUrls,unit,categoryName
44.99,دبوس ,130113,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130114%2F130114.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
35.99,اوراك ,130114,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130115%2F130115.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
35.99,اوراك متبلة ,130115,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130116%2F130116.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
79.95,شيش متبل,130116,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130117%2F130117.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
59.95,شيش سادة,130117,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130118%2F130118.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
68.95,شاورما فراخ ,130118,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130119%2F130119.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
64.99,برجر فراخ ,130119,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130120%2F130120.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
38.75,فراخ صدور ,130120,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130121%2F130121.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
48.95,دبوس متبل ,130121,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130122%2F130122.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
48.95,فراخ متبلة ,130122,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130123%2F130123.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
49.99,بط,130123,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130124%2F130124.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
44.95,حمام ,130124,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130125%2F130125.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
24.99,اجنحة سادة ,130125,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130126%2F130126.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
24.99,اجنحة متبلة ,130126,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130127%2F130127.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
44.95,كبدة فراخ ,130127,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130128%2F130128.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
39.95,قوانص فراخ ,130128,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130129%2F130129.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
41.99,كبدة و قوانص ,130129,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130130%2F130130.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
34.99,اوراك رومي ,130130,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130131%2F130131.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
74.95,صدور رومي,130131,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130132%2F130132.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
9.95,قرع ,130132,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130133%2F130133.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
9.99,فراولة ,130133,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130134%2F130134.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
59.99,كيوي ,130134,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130135%2F130135.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
19.99,عنب بناتي ,130135,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130136%2F130136.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
4.99,سفندي احمر ,130136,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130137%2F130137.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
11.99,ليمون ,130137,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130138%2F130138.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
24.99,تفاح سكري ,130138,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130139%2F130139.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
19.99,تفاح بولاندي,130139,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130140%2F130140.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
11.99,جوافة ,130140,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130141%2F130141.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
9.99,جزر ,130141,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130142%2F130142.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
24.99,فلفل الوان ,130142,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130143%2F130143.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,عطارة وتوابل
44.99,افوكادو,130143,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130144%2F130144.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
9.99,كوسة ,130144,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130145%2F130145.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
7.95,بسلة ,130145,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130146%2F130146.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
9.99,بطاطس,130146,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130147%2F130147.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
16.99,فول بلدي ,130147,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130148%2F130148.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,بقوليات
7.99,طماطم,130148,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130149%2F130149.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
21.99,حرنكش ,130149,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130150%2F130150.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
6.99,رمان,130150,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130151%2F130151.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
6.95,فاصوليا خضراء,130151,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130152%2F130152.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
149.99,ريكفورد,130152,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130153%2F130153.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,جبن
38.99,فراخ صندوق ,130153,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130154%2F130154.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
38.95,شطة قرون ,130154,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130155%2F130155.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,عطارة وتوابل
24.99,تفاح اصفر ,130155,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130156%2F130156.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
8.99,يوسفي ,130156,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130157%2F130157.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
11.99,كنتالوب,130157,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130158%2F130158.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
16.99,كمثري ,130158,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130159%2F130159.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
9.99,برتقال بصرة ,130159,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130160%2F130160.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
14.99,موز بلدي,130160,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130161%2F130161.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
3.99,بصل ابيض,130161,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130162%2F130162.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
24.99,كربونات ,130162,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130163%2F130163.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,عطارة وتوابل
699.95,حبهان,130163,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130164%2F130164.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,عطارة وتوابل
59.95,ببريكة ,130164,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130165%2F130165.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,عطارة وتوابل
89.95,رومي داير 1,130165,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130166%2F130166.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,جبن
44.95,جبنة قشطة ,130166,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130167%2F130167.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,جبن
6.99,بصل احمر ,130167,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130168%2F130168.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
7.99,شطة خضر,130168,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130169%2F130169.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
4.99,باذنجان,130169,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130170%2F130170.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
7.99,خيار ,130170,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130171%2F130171.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
7.99,فلفل حشو ,130171,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130172%2F130172.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خضروات
49.99,رنجة ,130172,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130173%2F130173.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,اسماك مجمده
69.99,لانشون فاخر بيف,130173,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130174%2F130174.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,بسطرمه ولانشون
44.99,جبنة ثلاجة هايبر بندا,130174,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130175%2F130175.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,جبن
71.99,زبيب ايراني,130175,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130176%2F130176.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
99.99,فلفل ابيض,130176,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130177%2F130177.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,عطارة وتوابل
49.99,ملح ليمون ,130177,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130178%2F130178.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,عطارة وتوابل
149.95,زعفران ,130178,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130179%2F130179.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,عطارة وتوابل
7.99,مكرونة سايبة ,130179,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130180%2F130180.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,بقوليات وحبوب
7.99,شعرية سايبة ,130180,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130181%2F130181.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,بقوليات وحبوب
179.99,شيدر احمر,130181,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130182%2F130182.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,جبن
20.99,موز مستورد ,130182,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130183%2F130183.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
175.0,روزبيف,130183,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130184%2F130184.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم مجمده
9.5,نشا حلو الربيع سايب,130184,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130185%2F130185.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,عطارة وتوابل
149.99,مستكة ,130185,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130186%2F130186.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,عطارة وتوابل
116.99,خلطات متنوعة 1,130186,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130187%2F130187.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خلطات
84.99,السبع بهارات ,130187,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130188%2F130188.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خلطات
8.95,دقيق الضحي كجم ,130188,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130189%2F130189.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,بقوليات وحبوب
79.99,لبن بودرة ,130189,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130190%2F130190.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,
24.99,برقوق,130190,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130191%2F130191.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
16.99,موز ,130191,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130192%2F130192.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
46.99,تفاح اخضر,130192,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130193%2F130193.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
55.99,كريم شانتية سايب,130193,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130194%2F130194.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,حلويات
34.99,فارماسيل ,130194,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130195%2F130195.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,حلويات
79.99,كوردن بلو ,130195,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130196%2F130196.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
61.99,اتشكن استربس ,130196,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130197%2F130197.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
129.99,لحم ضاني ,130197,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130198%2F130198.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
129.99,لحم ماعز ,130198,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130199%2F130199.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
64.99,لية خروف ,130199,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130200%2F130200.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
79.99,لانشون المراعي فلفل وسادة ,130200,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130201%2F130201.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,بسطرمه ولانشون
279.99,بسطرمة حلواني ,130201,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130202%2F130202.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,بسطرمه ولانشون
64.99,مفروم مستورد,130202,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130203%2F130203.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
22.99,مانجو زبدية,130203,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130204%2F130204.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
21.99,تفاح سوري ,130204,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130205%2F130205.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
18.99,رقبة رومي ,130205,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130206%2F130206.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
31.99,جناح رومي طازة ,130206,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130207%2F130207.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,جبن
39.99,كبدة طازة رومي ,130207,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130208%2F130208.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
24.99,اجنحة ,130208,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130209%2F130209.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,لحوم طازجة
7.99,هياكل ,130209,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130210%2F130210.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,
119.95,فلامنك مزارع دينا ,130210,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130211%2F130211.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,جبن
29.99,تفاح نمساوي ,130211,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130212%2F130212.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
11.99,جوافة بناتي ,130212,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130213%2F130213.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
94.99,زعتر فاخر العريش,130213,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130214%2F130214.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,عطارة وتوابل
149.99,لون طعام ,130214,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130215%2F130215.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,خلطات
7.99,برتقال بلدي ,130215,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130216%2F130216.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,فواكه
69.99,جوز هند كامل الدسم,130216,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130217%2F130217.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
21.99,تمور جنة الوادى ,130217,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130218%2F130218.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
79.99,اراسيا مجفف ,130218,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130219%2F130219.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
99.99,مشمشية مجفف,130219,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130220%2F130220.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
199.99,لوز مقشر ,130220,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130221%2F130221.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
219.99,بندق مقشر ,130221,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130222%2F130222.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
11.99,بلح رطب ,130222,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130223%2F130223.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
15.99,بلح بريمو,130223,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130224%2F130224.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
259.99,فسدق امريكي ,130224,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130225%2F130225.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
74.99,لوز كامل ,130225,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130226%2F130226.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
74.99,بندق كامل ,130226,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130227%2F130227.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
74.99,عين جمل كامل ,130227,1,https://firebasestorage.googleapis.com/v0/b/ecommerce-55b58.appspot.com/o/Products%2F130228%2F130228.jfif?alt=media&token=d8e32727-6c2f-42d6-acc0-df967d04bf0c,كيلو,مكسرات
